Address,Rooms,Floor,Square,Price,Day,Month,Year
שומרון 4,4.0,6,90.0,880000.0,25,5,2009
הרי גולן 15,4.0,3,87.0,900000.0,21,5,2009
נחל שניר 15,4.0,3,79.0,750000.0,21,5,2009
מצדה 87,5.0,2,141.0,1270000.0,21,5,2009
הר כנען 4,3.0,10,60.0,638000.0,19,5,2009
הרי גולן 3,4.0,4,78.0,707000.0,19,5,2009
נעמן 1,4.0,2,111.0,885000.0,17,5,2009
הר כנען 9,3.5,1,75.0,755000.0,12,5,2009
נחל לכיש 23,5.0,4,123.0,1300000.0,11,5,2009
ירמוך 6,3.5,5,74.0,830000.0,4,5,2009
נחל לכיש 23,5.0,10,123.0,920000.0,4,5,2009
נחל שניר 7,3.0,6,77.0,750000.0,1,5,2009
מצדה 95,4.0,6,82.0,820000.0,1,5,2009
כנרת 39,4.0,1,90.0,880000.0,30,4,2009
מצדה 89,4.0,7,91.0,935000.0,23,4,2009
כנרת 57,4.0,2,92.0,830000.0,2,4,2009
כנרת 2,5.0,1,130.0,1030000.0,2,4,2009
מצדה 87,4.0,1,116.0,1050000.0,2,4,2009
נחל לכיש 23,4.0,2,94.0,900000.0,24,3,2009
נחל שניר 7,3.0,2,77.0,693000.0,22,3,2009
כנרת 58,3.0,2,67.0,630000.0,18,3,2009
כנרת 1,4.0,3,85.0,760000.0,16,3,2009
שומרון 4,4.0,2,87.0,860000.0,11,3,2009
נחל לכיש 47,4.5,8,100.0,800000.0,26,2,2009
נחל לכיש 23,5.0,5,123.0,1000000.0,22,2,2009
הרי גולן 15,3.0,4,66.0,702000.0,12,2,2009
נחל לכיש 47,4.0,4,88.0,812000.0,2,2,2009
נחל שניר 10,5.0,1,131.0,950000.0,2,2,2009
קישון 13,4.0,4,85.0,650000.0,29,1,2009
הר כנען 2,3.0,7,85.0,685000.0,29,1,2009
הר כנען 2,3.0,7,85.0,600000.0,20,1,2009
הר כנען 4,3.0,1,75.0,600000.0,19,1,2009
נחל לכיש 23,5.0,4,123.0,1000000.0,17,1,2009
הר כנען 2,3.0,1,83.0,850000.0,4,1,2009
קישון 11,4.0,6,85.0,720000.0,24,12,2008
מצדה 109,4.0,6,105.0,897000.0,11,12,2008
הר כנען 5,3.0,3,62.0,745000.0,10,12,2008
נחל לכיש 47,4.0,6,100.0,800000.0,27,11,2008
נחל לכיש 23,4.0,2,123.0,1200000.0,25,11,2008
שומרון 5,4.0,4,105.0,950000.0,11,11,2008
נחל שניר 7,3.0,1,78.0,600000.0,10,11,2008
נחל לכיש 45,4.0,6,103.0,950000.0,6,11,2008
נחל לכיש 47,4.0,1,91.0,550000.0,12,10,2008
כנרת 15,5.0,4,138.0,1200000.0,12,10,2008
כנרת 77,5.5,4,131.0,980000.0,7,10,2008
מצדה 111,5.0,5,132.0,925000.0,2,10,2008
קדרון 16,3.0,5,69.0,720000.0,29,9,2008
נחל לכיש 29,3.0,1,90.0,1080000.0,26,9,2008
נחל שניר 7,3.0,6,78.0,785000.0,25,9,2008
מצדה 106,4.5,2,79.0,815000.0,24,9,2008
חרמון 10,3.5,1,72.0,735000.0,23,9,2008
נחל לכיש 5,3.0,7,55.0,690000.0,23,9,2008
נחל לכיש 25,4.0,2,108.0,1100000.0,17,9,2008
חרמון 6,5.0,1,125.0,1100000.0,16,9,2008
נחל לכיש 23,4.0,3,94.0,900000.0,9,9,2008
ירמוך 6,3.5,1,74.0,765000.0,8,9,2008
הר כנען 5,3.0,7,62.0,650000.0,7,9,2008
כנרת 55,4.0,4,91.0,865000.0,1,9,2008
כנרת 21,5.0,2,124.0,1150000.0,1,9,2008
נחל לכיש 23,4.0,8,94.0,1240000.0,27,8,2008
מצדה 106,3.5,3,75.0,815000.0,24,8,2008
נחל לכיש 45,4.5,6,106.0,920000.0,24,8,2008
נחל שניר 23,4.0,3,87.0,900000.0,20,8,2008
קדרון 10,6.0,9,130.0,1100000.0,19,8,2008
בקעת הירח 3,4.0,5,79.0,775000.0,18,8,2008
נחל שניר 21,4.0,1,87.0,900000.0,13,8,2008
כנרת 63,4.0,6,93.0,890000.0,13,8,2008
נחל לכיש 25,5.0,6,121.0,1101000.0,13,8,2008
נעמן 7,4.0,3,113.0,940000.0,11,8,2008
מצדה 101,4.0,7,75.0,740000.0,6,8,2008
הר כנען 2,3.0,7,80.0,679000.0,29,7,2008
נחל שניר 15,3.0,2,63.0,670000.0,28,7,2008
נחל לכיש 47,4.0,6,100.0,900000.0,27,7,2008
כנרת 94,5.0,2,128.0,940000.0,24,7,2008
הרי גולן 9,3.0,1,67.0,673000.0,24,7,2008
הר כנען 2,3.0,7,80.0,680000.0,24,7,2008
הרי גולן 17,4.0,3,96.0,742000.0,22,7,2008
הר כנען 4,4.0,3,80.0,425000.0,20,7,2008
שומרון 8,5.0,5,109.0,960000.0,20,7,2008
נחל שניר 15,3.0,4,63.0,716000.0,20,7,2008
הר כנען 2,3.0,4,78.0,760000.0,13,7,2008
מצדה 66,6.0,1,180.0,3300000.0,4,7,2008
מצדה 107,5.0,1,132.0,800000.0,3,7,2008
נחל לכיש 43,3.0,8,88.0,730000.0,30,6,2008
מצדה 101,3.0,1,65.0,655000.0,29,6,2008
כנרת 72,4.0,7,75.0,797000.0,25,6,2008
כנרת 35,4.0,7,84.0,900000.0,23,6,2008
נחל שניר 19,4.0,1,87.0,700000.0,23,6,2008
מצדה 106,3.5,2,75.0,780000.0,19,6,2008
שומרון 4,5.0,2,102.0,945000.0,19,6,2008
כנרת 1,4.0,3,85.0,730000.0,18,6,2008
חרמון 10,4.0,6,95.0,770000.0,18,6,2008
חרמון 6,5.0,4,120.0,940000.0,11,6,2008
הר כנען 4,3.0,2,80.0,600000.0,4,6,2008
כנרת 11,4.0,3,105.0,970000.0,4,6,2008
קישון 13,4.0,7,85.0,800000.0,2,6,2008
הרי גולן 9,4.0,3,77.0,727000.0,29,5,2008
הר כנען 2,3.0,7,60.0,700000.0,22,5,2008
כנרת 77,4.0,1,103.0,950000.0,20,5,2008
נחל שניר 19,4.0,2,89.0,800000.0,19,5,2008
נחל לכיש 23,4.0,5,94.0,876000.0,14,5,2008
הר כנען 2,3.0,6,80.0,596000.0,13,5,2008
הר כנען 4,3.0,7,70.0,570000.0,12,5,2008
מצדה 109,4.0,8,105.0,630000.0,28,4,2008
חרמון 10,3.0,5,73.0,600000.0,27,4,2008
נחל לכיש 34,5.0,1,140.0,1016000.0,24,4,2008
נחל שניר 15,3.0,3,63.0,662000.0,21,4,2008
בקעת הירח 3,5.0,5,102.0,785000.0,17,4,2008
כנרת 94,5.0,4,128.0,890000.0,9,4,2008
מצדה 95,4.0,5,82.0,728000.0,8,4,2008
ירמוך 6,4.0,5,90.0,875000.0,6,4,2008
נחל לכיש 45,4.0,2,107.0,800000.0,26,3,2008
נחל לכיש 23,4.0,9,94.0,1030000.0,25,3,2008
הרי גולן 15,3.0,1,66.0,610000.0,18,3,2008
הר כנען 2,3.0,10,75.0,750000.0,13,3,2008
מצדה 109,4.0,3,82.0,715000.0,12,3,2008
הר כנען 4,3.0,2,65.0,550000.0,6,3,2008
נחל לכיש 9,5.0,9,111.0,1010000.0,5,3,2008
נעמן 1,4.5,5,112.0,850000.0,28,2,2008
הר כנען 4,3.0,5,64.0,452000.0,17,2,2008
נחל שניר 15,3.0,5,63.0,700000.0,17,2,2008
נעמן 1,4.0,6,80.0,702000.0,17,2,2008
נחל לכיש 23,4.0,7,94.0,1030000.0,14,2,2008
הר כנען 2,3.0,9,83.0,668000.0,12,2,2008
שומרון 1,3.0,6,79.0,550000.0,11,2,2008
הר כנען 2,3.0,8,80.0,666000.0,10,2,2008
הרי גולן 7,3.0,5,67.0,620000.0,3,2,2008
הרי גולן 9,4.0,2,77.0,595000.0,31,1,2008
הר כנען 2,3.0,10,75.0,636000.0,29,1,2008
נחל שניר 21,4.0,2,87.0,832000.0,24,1,2008
נחל שניר 7,3.0,0,93.0,230000.0,22,1,2008
הר כנען 2,3.0,10,70.0,665000.0,17,1,2008
נעמן 5,4.0,1,121.0,900000.0,17,1,2008
נחל לכיש 31,5.0,7,132.0,878000.0,16,1,2008
נחל לכיש 34,5.0,7,140.0,955000.0,15,1,2008
הר כנען 9,4.0,5,79.0,610000.0,14,1,2008
כנרת 104,4.0,6,95.0,731000.0,14,1,2008
הר כנען 2,3.0,1,70.0,638000.0,9,1,2008
הר כנען 4,3.0,6,60.0,426000.0,4,1,2008
נחל לכיש 11,4.0,6,93.0,634000.0,1,1,2008
הר כנען 2,3.0,6,83.0,531000.0,30,12,2007
שומרון 8,5.0,4,109.0,795000.0,30,12,2007
מצדה 111,5.0,1,132.0,785000.0,26,12,2007
נחל לכיש 29,4.0,5,109.0,800000.0,25,12,2007
מצדה 87,6.0,9,125.0,1235000.0,25,12,2007
מצדה 89,4.0,2,91.0,788000.0,20,12,2007
כנרת 41,4.0,6,82.0,819000.0,17,12,2007
קדרון 3,5.0,7,102.0,840000.0,16,12,2007
שומרון 4,4.0,2,104.0,710000.0,9,12,2007
נחל לכיש 43,3.0,5,81.0,631000.0,9,12,2007
חרמון 6,5.0,1,132.0,980000.0,9,12,2007
הר כנען 2,3.0,8,83.0,660000.0,3,12,2007
נחל לכיש 11,4.0,7,71.0,638000.0,29,11,2007
הר אביטל 2,5.0,1,124.0,965000.0,27,11,2007
מצדה 97,4.0,2,80.0,679000.0,22,11,2007
קישון 17,4.0,2,85.0,608000.0,21,11,2007
שומרון 5,4.0,4,97.0,711000.0,20,11,2007
כנרת 55,4.0,5,91.0,657000.0,18,11,2007
מצדה 101,3.0,3,65.0,555000.0,14,11,2007
נעמן 5,4.0,2,116.0,809000.0,14,11,2007
נחל שניר 21,5.0,3,98.0,820000.0,14,11,2007
נחל לכיש 5,3.0,8,56.0,557000.0,11,11,2007
מצדה 87,4.0,7,124.0,1160000.0,11,11,2007
חרמון 18,5.0,2,124.0,948000.0,10,11,2007
נחל לכיש 23,4.0,3,123.0,915000.0,7,11,2007
הרי גולן 15,3.0,7,66.0,563000.0,5,11,2007
הר כנען 2,3.0,10,83.0,700000.0,31,10,2007
הר כנען 4,3.0,10,65.0,576000.0,30,10,2007
קישון 5,5.0,2,144.0,914000.0,29,10,2007
שומרון 4,5.0,3,102.0,805000.0,23,10,2007
נחל שניר 11,3.0,2,63.0,602000.0,21,10,2007
נחל לכיש 23,4.0,4,125.0,1250000.0,15,10,2007
כנרת 104,4.0,5,98.0,647000.0,10,10,2007
נעמן 5,4.0,6,106.0,807000.0,10,10,2007
כנרת 59,4.0,9,97.0,748000.0,9,10,2007
נחל לכיש 9,3.0,1,62.0,502000.0,25,9,2007
נחל לכיש 29,5.0,8,120.0,828000.0,18,9,2007
מצדה 91,4.0,4,91.0,888000.0,10,9,2007
שומרון 4,4.0,1,90.0,702000.0,3,9,2007
חרמון 6,5.0,10,136.0,1373000.0,2,9,2007
מצדה 91,4.0,10,92.0,907000.0,31,8,2007
הר כנען 2,3.0,2,75.0,576000.0,30,8,2007
חרמון 10,4.0,5,99.0,777000.0,30,8,2007
כנרת 68,4.0,1,79.0,710000.0,29,8,2007
הר כנען 2,3.0,9,83.0,604000.0,28,8,2007
הר כנען 2,3.0,3,106.0,599000.0,27,8,2007
מצדה 89,4.0,4,91.0,868000.0,26,8,2007
קישון 3,5.0,2,138.0,958000.0,23,8,2007
הר כנען 2,3.0,4,83.0,589000.0,22,8,2007
הר כנען 2,3.0,1,75.0,699000.0,20,8,2007
הר כנען 2,3.0,8,83.0,610000.0,16,8,2007
הרי גולן 9,4.0,1,77.0,620000.0,16,8,2007
כנרת 41,4.0,2,82.0,653000.0,15,8,2007
כנרת 68,4.0,4,79.0,512000.0,9,8,2007
הר כנען 2,3.0,6,83.0,608000.0,9,8,2007
הרי גולן 3,3.0,1,67.0,579000.0,6,8,2007
כנרת 25,5.0,2,124.0,900000.0,6,8,2007
הרי גולן 7,3.0,2,67.0,550000.0,2,8,2007
קישון 13,4.0,4,85.0,663000.0,15,7,2007
נחל לכיש 23,4.0,10,94.0,950000.0,15,7,2007
נחל לכיש 23,5.0,6,123.0,1068000.0,15,7,2007
כנרת 35,4.0,5,120.0,726000.0,11,7,2007
קישון 13,4.0,1,85.0,605000.0,8,7,2007
נחל שניר 19,4.0,6,89.0,758000.0,6,7,2007
מצדה 101,4.0,3,75.0,648000.0,5,7,2007
כנרת 11,5.0,1,141.0,760000.0,4,7,2007
הר כנען 2,3.0,5,83.0,770000.0,4,7,2007
נחל שניר 21,5.0,5,98.0,845000.0,2,7,2007
קדרון 3,5.0,5,102.0,732000.0,1,7,2007
כנרת 63,5.0,6,107.0,817000.0,24,6,2007
נעמן 3,5.0,6,132.0,807000.0,21,6,2007
כנרת 63,4.0,3,101.0,782000.0,20,6,2007
נחל שניר 23,4.0,6,87.0,836000.0,14,6,2007
נחל לכיש 47,4.0,6,88.0,690000.0,13,6,2007
נחל שניר 21,5.0,8,112.0,1050000.0,13,6,2007
הר כנען 2,3.0,2,83.0,162780.0,10,6,2007
כנרת 104,4.0,5,95.0,646000.0,7,6,2007
בקעת הירח 3,5.0,6,101.0,760000.0,7,6,2007
שומרון 4,5.0,4,104.0,839000.0,6,6,2007
נחל לכיש 23,4.0,6,123.0,1246000.0,6,6,2007
קדרון 16,3.0,4,69.0,595000.0,4,6,2007
נחל לכיש 9,3.0,4,62.0,538000.0,30,5,2007
כנרת 53,4.0,8,100.0,715000.0,17,5,2007
נחל לכיש 23,4.0,3,94.0,1000000.0,17,5,2007
כנרת 104,4.0,5,95.0,641000.0,15,5,2007
הר כנען 2,3.0,5,83.0,719000.0,7,5,2007
כנרת 94,4.0,1,129.0,937000.0,3,5,2007
חרמון 10,3.0,5,72.0,442000.0,30,4,2007
כנרת 1,4.0,2,85.0,594000.0,26,4,2007
כנרת 77,4.0,6,113.0,782000.0,26,4,2007
נחל לכיש 25,4.0,2,98.0,900000.0,19,4,2007
נחל לכיש 25,5.0,1,121.0,800000.0,17,4,2007
נחל לכיש 45,5.0,2,131.0,816000.0,2,4,2007
קדרון 16,3.0,5,69.0,520000.0,27,3,2007
נחל שניר 23,5.0,7,105.0,883000.0,19,3,2007
הר כנען 5,3.0,1,62.0,433000.0,18,3,2007
נחל לכיש 31,4.0,3,125.0,947000.0,15,3,2007
קישון 15,4.0,1,85.0,576000.0,5,3,2007
הר כנען 2,3.0,3,83.0,563000.0,28,2,2007
הר כנען 2,3.0,4,83.0,664000.0,27,2,2007
הר כנען 2,3.0,3,83.0,604000.0,26,2,2007
הר כנען 2,3.0,7,85.0,557000.0,20,2,2007
שומרון 8,5.0,3,108.0,761000.0,19,2,2007
מצדה 87,4.0,6,80.0,1155000.0,7,2,2007
הר כנען 2,3.0,1,70.0,564000.0,6,2,2007
נחל לכיש 29,4.0,3,109.0,809000.0,31,1,2007
נחל לכיש 23,5.0,8,123.0,898000.0,31,1,2007
נעמן 5,4.0,1,113.0,743000.0,30,1,2007
נחל לכיש 23,4.0,7,123.0,840000.0,29,1,2007
מצדה 101,3.0,2,65.0,530000.0,28,1,2007
נחל לכיש 23,4.0,0,100.0,760000.0,25,1,2007
כנרת 63,4.0,1,93.0,676000.0,24,1,2007
נחל לכיש 23,6.0,0,171.0,949000.0,23,1,2007
כנרת 59,3.5,6,83.0,580000.0,17,1,2007
נחל שניר 11,4.0,5,79.0,618000.0,9,1,2007
הר כנען 2,3.0,6,83.0,630000.0,9,1,2007
קישון 13,4.0,7,85.0,567000.0,8,1,2007
נעמן 7,4.0,1,111.0,529000.0,4,1,2007
הר כנען 2,3.0,3,83.0,636000.0,3,1,2007
נחל לכיש 25,4.0,8,98.0,1032000.0,2,1,2007
הר כנען 2,3.0,2,83.0,610000.0,30,12,2006
הר כנען 2,3.0,5,70.0,554000.0,28,12,2006
הר כנען 2,3.0,5,83.0,620000.0,27,12,2006
נעמן 7,4.0,5,113.0,675000.0,25,12,2006
הרי גולן 17,5.0,1,120.0,731000.0,21,12,2006
הר כנען 2,3.0,8,70.0,618000.0,19,12,2006
מצדה 95,4.0,5,82.0,635000.0,26,11,2006
שומרון 8,5.0,2,109.0,789000.0,23,11,2006
נחל לכיש 15,5.0,7,124.0,857000.0,30,10,2006
מצדה 101,4.0,2,75.0,588000.0,29,10,2006
חרמון 6,5.0,7,125.0,1039000.0,25,10,2006
כנרת 63,4.0,4,93.0,725000.0,24,10,2006
הרי גולן 17,4.0,4,101.0,702000.0,23,10,2006
ירמוך 10,4.0,6,86.0,587000.0,10,10,2006
קישון 15,4.0,4,85.0,549000.0,9,10,2006
כנרת 63,4.0,7,83.0,644000.0,18,9,2006
כנרת 53,5.0,7,116.0,809000.0,13,9,2006
הר כנען 9,4.0,4,79.0,720000.0,12,9,2006
כנרת 27,5.0,1,124.0,1076000.0,6,9,2006
כנרת 72,4.0,5,75.0,579000.0,5,9,2006
כנרת 72,4.0,5,79.0,544000.0,23,8,2006
כנרת 55,4.0,6,79.0,557000.0,13,8,2006
נחל לכיש 31,4.0,2,121.0,920000.0,8,8,2006
קישון 15,4.0,7,85.0,469000.0,2,8,2006
הר כנען 5,3.0,5,62.0,530000.0,27,7,2006
מצדה 111,4.0,3,115.0,669000.0,26,7,2006
כנרת 21,5.0,1,124.0,864000.0,21,7,2006
שומרון 4,3.0,0,72.0,553000.0,16,7,2006
הרי גולן 17,4.0,2,96.0,649000.0,11,7,2006
מצדה 111,4.0,9,115.0,701000.0,9,7,2006
נחל שניר 11,3.0,6,63.0,437000.0,5,7,2006
כנרת 45,4.0,4,110.0,613000.0,2,7,2006
הרי גולן 17,4.0,7,96.0,664000.0,19,5,2006
הרי גולן 3,3.0,2,67.0,554000.0,17,5,2006
קישון 15,4.0,7,85.0,591000.0,11,5,2006
שומרון 8,5.0,4,109.0,731000.0,8,5,2006
בקעת הירח 3,5.0,3,102.0,701000.0,7,5,2006
כנרת 58,4.0,6,78.0,562000.0,4,5,2006
נחל לכיש 11,4.0,7,93.0,600000.0,1,5,2006
שומרון 5,4.0,7,94.0,753000.0,1,5,2006
שומרון 8,5.0,5,108.0,761000.0,23,4,2006
נחל שניר 19,4.0,3,89.0,465000.0,17,4,2006
כנרת 41,4.0,6,82.0,633000.0,19,1,2006
כנרת 77,4.0,7,82.0,701000.0,17,1,2006
נחל לכיש 43,4.0,6,88.0,702000.0,29,12,2005
מצדה 101,3.0,5,65.0,549000.0,9,12,2005
נחל לכיש 5,3.0,2,56.0,489000.0,1,12,2005
הר כנען 5,4.0,3,80.0,589000.0,3,11,2005
נחל לכיש 15,5.0,1,103.0,721000.0,2,11,2005
נחל לכיש 34,4.0,6,127.0,838000.0,16,10,2005
כנרת 55,4.0,2,92.0,645000.0,28,9,2005
קדרון 16,3.0,1,69.0,505000.0,26,9,2005
כנרת 77,5.5,6,123.0,919000.0,26,9,2005
כנרת 59,5.0,9,99.0,664000.0,22,9,2005
שומרון 8,4.0,1,82.0,682000.0,19,9,2005
נחל שניר 7,3.0,4,78.0,605000.0,4,9,2005
שומרון 5,4.0,6,94.0,698000.0,28,8,2005
נחל לכיש 25,4.0,7,98.0,857000.0,25,8,2005
כנרת 77,4.0,7,82.0,630000.0,22,8,2005
כנרת 1,4.0,5,85.0,584000.0,9,8,2005
נחל שניר 15,4.0,5,79.0,621000.0,25,7,2005
כנרת 61,6.0,1,120.0,720000.0,25,7,2005
הר כנען 5,3.0,2,62.0,529000.0,20,7,2005
נחל לכיש 43,3.0,2,88.0,626000.0,20,7,2005
קישון 11,4.0,7,85.0,524000.0,18,7,2005
נחל לכיש 43,4.0,3,81.0,631000.0,8,7,2005
קישון 15,4.0,1,85.0,482000.0,4,7,2005
נחל שניר 11,4.0,4,79.0,597000.0,4,7,2005
כנרת 57,4.0,7,92.0,655000.0,3,7,2005
הר כנען 9,4.0,1,79.0,568000.0,3,7,2005
קדרון 14,3.0,1,69.0,529000.0,27,6,2005
נחל שניר 21,5.0,8,127.0,1215000.0,19,6,2005
הרי גולן 7,3.0,3,67.0,450000.0,15,6,2005
נעמן 3,4.0,4,98.0,621000.0,8,6,2005
נחל לכיש 43,3.0,8,81.0,569000.0,15,5,2005
נחל שניר 19,4.0,1,81.0,625000.0,10,5,2005
שומרון 8,4.0,2,83.0,599000.0,9,5,2005
מצדה 97,4.0,5,80.0,600000.0,5,5,2005
נחל לכיש 24,5.0,0,122.0,963000.0,18,4,2005
כנרת 11,4.0,1,113.0,696000.0,14,4,2005
כנרת 11,5.0,4,137.0,861000.0,6,4,2005
נחל לכיש 11,4.0,6,92.0,543000.0,27,3,2005
שומרון 8,4.0,5,83.0,563000.0,24,3,2005
ירמוך 10,4.0,8,86.0,516000.0,14,3,2005
כנרת 45,4.0,2,90.0,542000.0,1,3,2005
נחל שניר 7,3.0,3,77.0,595000.0,23,2,2005
נחל לכיש 45,5.0,8,131.0,758000.0,16,2,2005
הר כנען 5,4.0,4,80.0,563000.0,15,2,2005
מצדה 89,4.0,2,91.0,749000.0,14,2,2005
נחל לכיש 34,5.0,5,140.0,879000.0,13,2,2005
הרי גולן 15,4.0,1,88.0,566000.0,3,2,2005
מצדה 95,4.0,7,86.0,578000.0,31,1,2005
קדרון 16,5.0,5,95.0,653000.0,22,1,2005
כנרת 16,5.0,1,150.0,1222000.0,12,1,2005
כנרת 27,5.0,2,124.0,635000.0,11,1,2005
הרי גולן 7,3.0,2,67.0,441000.0,10,1,2005
הרי גולן 15,4.0,7,77.0,482000.0,2,1,2005
שומרון 5,6.0,4,126.0,534000.0,17,12,2004
נחל לכיש 29,4.0,4,110.0,591000.0,16,12,2004
הרי גולן 9,3.0,8,66.0,460000.0,9,12,2004
הרי גולן 3,3.0,4,67.0,458000.0,7,12,2004
כנרת 41,4.0,6,83.0,545000.0,1,12,2004
נחל לכיש 9,3.0,6,62.0,471000.0,9,11,2004
הרי גולן 15,4.0,1,77.0,523000.0,4,11,2004
מצדה 91,4.0,4,92.0,688000.0,24,10,2004
ירמוך 10,4.0,6,86.0,432000.0,21,10,2004
נחל הליטני 9,5.0,0,122.0,928000.0,21,10,2004
ירמוך 10,4.0,4,86.0,526000.0,17,10,2004
הרי גולן 3,4.0,6,78.0,527000.0,17,10,2004
מצדה 95,4.0,1,82.0,584000.0,13,10,2004
הר אביטל 8,5.0,1,124.0,1046000.0,29,9,2004
קישון 15,4.0,6,85.0,538000.0,27,9,2004
כנרת 59,4.0,1,85.0,556000.0,23,9,2004
נעמן 1,4.0,4,88.0,576000.0,12,9,2004
נחל לכיש 47,4.0,4,100.0,644000.0,8,9,2004
שומרון 5,4.0,1,103.0,610000.0,24,8,2004
מצדה 93,4.0,3,83.0,566000.0,23,8,2004
כנרת 41,4.0,5,83.0,616000.0,22,8,2004
קדרון 14,3.0,5,69.0,385000.0,17,8,2004
מצדה 97,4.0,2,78.0,444000.0,17,8,2004
מצדה 101,4.0,4,75.0,498000.0,11,8,2004
נחל לכיש 11,5.0,9,114.0,924000.0,8,8,2004
מצדה 84,3.0,3,67.0,487000.0,1,8,2004
מצדה 109,4.0,3,105.0,587000.0,1,8,2004
קישון 13,4.0,2,85.0,480000.0,25,7,2004
נחל לכיש 9,3.0,8,62.0,475000.0,21,7,2004
כנרת 59,4.0,3,90.0,606000.0,14,7,2004
מצדה 84,3.0,1,70.0,394000.0,13,7,2004
נחל לכיש 5,5.0,9,104.0,792000.0,12,7,2004
נחל לכיש 15,5.0,7,129.0,1030000.0,11,7,2004
נחל לכיש 11,4.0,5,71.0,544000.0,30,6,2004
כנרת 39,5.0,7,104.0,558000.0,24,6,2004
מצדה 99,4.0,5,90.0,639000.0,24,6,2004
נחל שניר 15,4.0,2,79.0,509000.0,16,6,2004
נחל לכיש 5,4.0,8,76.0,590000.0,13,6,2004
כנרת 82,5.0,1,131.0,739000.0,20,5,2004
נחל לכיש 31,5.0,8,120.0,669000.0,16,5,2004
שומרון 5,4.0,5,103.0,670000.0,12,5,2004
קדרון 12,4.0,2,94.0,648000.0,10,5,2004
נחל לכיש 31,4.0,5,121.0,734000.0,3,5,2004
כנרת 63,5.0,4,100.0,717000.0,28,4,2004
כנרת 63,4.0,8,83.0,574000.0,14,4,2004
הרי גולן 9,4.0,8,77.0,579000.0,7,4,2004
נחל לכיש 5,4.0,7,74.0,547000.0,1,4,2004
כנרת 68,4.0,6,75.0,498000.0,17,3,2004
כנרת 15,4.0,2,107.0,658000.0,14,3,2004
נחל שניר 7,4.0,4,78.0,448000.0,1,3,2004
שומרון 5,4.0,2,97.0,616000.0,12,2,2004
נחל לכיש 47,4.0,2,100.0,581000.0,2,2,2004
כנרת 41,4.0,7,82.0,500000.0,29,1,2004
נחל שניר 19,4.0,4,84.0,574000.0,28,1,2004
נחל לכיש 3,4.0,2,120.0,681000.0,26,1,2004
קדרון 10,6.0,8,129.0,778000.0,22,12,2003
נחל שניר 15,3.0,3,63.0,422000.0,18,12,2003
כנרת 72,4.0,7,79.0,560000.0,15,12,2003
מצדה 106,4.0,3,79.0,460000.0,12,12,2003
כנרת 35,4.0,6,120.0,702000.0,11,12,2003
כנרת 94,5.0,3,125.0,555000.0,10,12,2003
נחל לכיש 27,4.0,3,105.0,637000.0,10,12,2003
כנרת 104,4.0,4,95.0,553000.0,25,11,2003
נחל לכיש 11,4.0,1,89.0,484000.0,23,11,2003
מצדה 89,4.0,2,96.0,752000.0,20,11,2003
קישון 17,4.0,2,85.0,477000.0,19,11,2003
כנרת 63,4.0,7,90.0,633000.0,17,11,2003
קדרון 12,5.0,8,95.0,660000.0,6,11,2003
נעמן 3,4.0,6,85.0,582000.0,5,11,2003
נחל שניר 19,4.0,4,87.0,591000.0,4,11,2003
מצדה 91,5.0,9,112.0,1054000.0,26,10,2003
הר גלבוע 8,4.0,3,114.0,686000.0,14,10,2003
בקעת הירח 3,4.0,7,79.0,547000.0,19,9,2003
בקעת הירח 3,4.0,5,79.0,556000.0,24,8,2003
כנרת 13,4.0,4,106.0,750000.0,22,8,2003
מצדה 91,4.0,6,91.0,598000.0,19,8,2003
קישון 17,4.0,5,85.0,475000.0,17,8,2003
מצדה 101,4.0,7,75.0,501000.0,12,8,2003
חרמון 10,4.0,5,93.0,577000.0,12,8,2003
כנרת 2,5.0,2,130.0,800000.0,12,8,2003
כנרת 53,4.0,5,100.0,580000.0,31,7,2003
בקעת הירח 3,5.0,3,102.0,588000.0,22,7,2003
נחל שניר 11,4.0,2,79.0,504000.0,21,7,2003
כנרת 96,5.0,4,124.0,621000.0,20,7,2003
מצדה 101,3.0,5,65.0,444000.0,17,7,2003
הר גלבוע 24,4.0,5,83.0,525000.0,17,7,2003
כנרת 77,6.0,5,168.0,706000.0,13,7,2003
כנרת 72,4.0,6,75.0,497000.0,9,7,2003
הרי גולן 3,4.0,4,78.0,522000.0,7,7,2003
כנרת 57,5.0,3,103.0,553000.0,25,6,2003
חרמון 6,5.0,5,125.0,783000.0,17,6,2003
נחל שניר 23,4.0,3,87.0,640000.0,11,6,2003
כנרת 72,4.0,7,79.0,540000.0,3,6,2003
חרמון 10,4.0,6,93.0,564000.0,1,6,2003
מצדה 95,4.0,6,86.0,551000.0,29,5,2003
נחל שניר 19,4.0,2,84.0,531000.0,28,5,2003
כנרת 96,5.0,2,124.0,577000.0,28,5,2003
כנרת 23,5.0,1,124.0,791000.0,22,5,2003
קישון 11,4.0,6,85.0,472000.0,20,5,2003
כנרת 94,5.0,1,148.0,750000.0,14,5,2003
נחל שניר 23,4.0,6,87.0,680000.0,13,5,2003
הרי גולן 3,3.0,8,67.0,426000.0,4,5,2003
הר כנען 16,4.0,3,66.0,367000.0,1,5,2003
נחל שניר 23,4.0,1,87.0,680000.0,30,4,2003
ירמוך 6,3.5,6,74.0,495000.0,27,4,2003
מצדה 109,4.0,10,82.0,528000.0,20,4,2003
כנרת 53,4.0,7,96.0,535000.0,13,4,2003
